"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"H0332","809","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx + Choice Retiree (HMO-POS)","KS Plan Administrators, LLC",1/1/2008 0:00:00
"H0346","001","National PACE","National PACE","Yes","No","No","PACE VERMONT, INC.","PACE Vermont, Inc","PACE Vermont - Duals (PACE)","PACE VERMONT, INC.",3/1/2007 0:00:00
"H0346","002","National PACE","National PACE","Yes","No","No","PACE VERMONT, INC.","PACE Vermont, Inc","PACE Vermont (PACE)","PACE VERMONT, INC.",3/1/2007 0:00:00
"H0351","014","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 1 (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","029","Local CCP","HMO/HMOPOS","Yes","Yes","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Amber (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","030","Local CCP","HMO/HMOPOS","No","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Green (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","034","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 3 (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","035","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 4 (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","036","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 4 (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net EG (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","803","Local CCP","HMO/HMOPOS","No","No","Yes","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net EG (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0351","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net EG (HMO)","Health Net, Inc.",3/1/1992 0:00:00
"H0354","001","Local CCP","HMO/HMOPOS","Yes","No","No","CIGNA HEALTHCARE OF ARIZONA, INC.","CIGNA HealthCare of Arizona","CIGNA Medicare Select Plus Rx (HMO)","CIGNA",12/1/1992 0:00:00
"H0354","012","Local CCP","HMO/HMOPOS","Yes","Yes","No","CIGNA HEALTHCARE OF ARIZONA, INC.","CIGNA HealthCare of Arizona","CIGNA Medicare Select Plus Rx-Dual (HMO)","CIGNA",12/1/1992 0:00:00
"H0354","801","Local CCP","HMO/HMOPOS","No","No","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","CIGNA HealthCare of Arizona","CIGNA Medicare Select-Employer (HMO)","CIGNA",12/1/1992 0:00:00
"H0354","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","CIGNA HealthCare of Arizona","CIGNA Medicare Select Plus Rx-Employer Calendar Yr (HMO)","CIGNA",12/1/1992 0:00:00
"H0354","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","CIGNA HealthCare of Arizona","CIGNA Medicare Select Plus Rx-Employer NonCal Yr (HMO)","CIGNA",12/1/1992 0:00:00
"H0370","001","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INSURANCE CO. (SOUTH DAKO","Coventry Health Care","Advantra Platinum PPO SD (PPO)","Coventry Health Care Inc.",1/1/2008 0:00:00
"H0370","801","Local CCP","Local PPO","No","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE CO. (SOUTH DAKO","Coventry Health Care","SD/PPO-EmGp/NoRx/Cyear (PPO)","Coventry Health Care Inc.",1/1/2008 0:00:00
"H0370","802","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE CO. (SOUTH DAKO","Coventry Health Care","SD/PPO-EmGp/Comm4/Cyear (PPO)","Coventry Health Care Inc.",1/1/2008 0:00:00
"H0370","803","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE CO. (SOUTH DAKO","Coventry Health Care","SD/PPO-EmGp/Comm4/NonCyear (PPO)","Coventry Health Care Inc.",1/1/2008 0:00:00
"H0401","002","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE OF ARKANSAS, INC.","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",7/1/2005 0:00:00
"H0401","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE OF ARKANSAS, INC.","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO)","UnitedHealth Group, Inc.",7/1/2005 0:00:00
"H0401","804","Local CCP","HMO/HMOPOS","No","No","Yes","UNITEDHEALTHCARE OF ARKANSAS, INC.","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO)","UnitedHealth Group, Inc.",7/1/2005 0:00:00
"H0401","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE OF ARKANSAS, INC.","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO)","UnitedHealth Group, Inc.",7/1/2005 0:00:00
"H0408","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","Evercare« by UnitedHealthcare","Evercare Plan IH-POS (HMO-POS)","UnitedHealth Group, Inc.",1/1/2007 0:00:00
"H0410","001","Demo","Continuing Care Retirement Community","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","Erickson Advantage","Erickson Advantage Signature with Drugs (HMO-POS)","UnitedHealth Group, Inc.",1/1/2007 0:00:00
"H0410","002","Demo","Continuing Care Retirement Community","No","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","Erickson Advantage","Erickson Advantage Signature without Drugs (HMO-POS)","UnitedHealth Group, Inc.",1/1/2007 0:00:00
"H0410","003","Demo","Continuing Care Retirement Community","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","Erickson Advantage","Erickson Advantage Champion (HMO-POS)","UnitedHealth Group, Inc.",1/1/2007 0:00:00
"H0410","004","Demo","Continuing Care Retirement Community","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","Erickson Advantage","Erickson Advantage Guardian (HMO-POS)","UnitedHealth Group, Inc.",1/1/2007 0:00:00
"H0423","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Advantage Plan (HMO)","MetroPlus Health Plan, Inc.",1/1/2008 0:00:00
"H0423","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Medicare Partnership in Care Plan (HMO)","MetroPlus Health Plan, Inc.",1/1/2008 0:00:00
"H0423","003","Local CCP","HMO/HMOPOS","Yes","Yes","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Select Plan (HMO)","MetroPlus Health Plan, Inc.",1/1/2008 0:00:00
"H0423","004","Local CCP","HMO/HMOPOS","Yes","No","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Platinum (HMO)","MetroPlus Health Plan, Inc.",1/1/2008 0:00:00
"H0474","001","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE OF NEW YORK, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",1/1/2010 0:00:00
"H0474","002","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE OF NEW YORK, INC.","Essence Healthcare","Essence Advantage Plus (HMO)","Essence Group Holdings Corporation",1/1/2010 0:00:00
"H0474","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","ESSENCE HEALTHCARE OF NEW YORK, INC.","Essence Healthcare","Essence Advantage Employer Group Plan (HMO)","Essence Group Holdings Corporation",1/1/2010 0:00:00
"H0474","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","ESSENCE HEALTHCARE OF NEW YORK, INC.","Essence Healthcare","Essence Advantage Employer Group Plan non-calendar (HMO)","Essence Group Holdings Corporation",1/1/2010 0:00:00
"H0490","001","Local CCP","HMO/HMOPOS","Yes","No","No","MOLINA HEALTHCARE OF OHIO","Molina Healthcare of Ohio","Molina Medicare Options (HMO)","Molina Healthcare, Inc.,",1/1/2009 0:00:00
"H0490","004","Local CCP","HMO/HMOPOS","Yes","Yes","No","MOLINA HEALTHCARE OF OHIO","Molina Healthcare of Ohio","Molina Medicare Options Plus (HMO)","Molina Healthcare, Inc.,",1/1/2009 0:00:00
"H0496","801","PFFS","PFFS","Yes","No","Yes","SUMMA INSURANCE COMPANY","SummaCare","SummaCare Secure Private Fee for Service- EGWP (PFFS)","Summa Health System",1/1/2009 0:00:00
"H0496","805","PFFS","PFFS","No","No","Yes","SUMMA INSURANCE COMPANY","SummaCare","PFFS- EGWP- Without Part D (PFFS)","Summa Health System",1/1/2009 0:00:00
"H0502",,"1876 Cost","1876 Cost","No","No","No","CONTRA COSTA HEALTH PLAN","Contra Costa Health Plan",,"Contra Costa Health Services",7/1/1977 0:00:00
"H0502","999","1876 Cost","1876 Cost","No","No","No","CONTRA COSTA HEALTH PLAN","Contra Costa Health Plan",,"Contra Costa Health Services",7/1/1977 0:00:00
"H0504","015","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0504","017","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0504","021","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus Choice Plan (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0504","026","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0504","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0504","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0504","805","Local CCP","HMO/HMOPOS","No","No","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",5/1/1996 0:00:00
"H0523","002","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","022","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","031","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","032","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","051","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Premier Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","052","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","054","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Premier Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","801","Local CCP","HMO/HMOPOS","No","No","Yes","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0523","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","AETNA HEALTH OF CALIFORNIA,INC.","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",5/1/1986 0:00:00
"H0524","002","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage B Only South (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","003","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage LA, Orange Co. (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","008","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Cntrl Vlly, Sol (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","010","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage B Only North (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","013","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Sac., Sonoma (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","015","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Inland Empire (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","029","Local CCP","HMO/HMOPOS","Yes","Yes","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Senior Advantage Medicare Medi-Cal Plan South (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","030","Local CCP","HMO/HMOPOS","Yes","Yes","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Senior Advantage Medicare Medi-Cal Plan North (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","031","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Marin San Mateo (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","032","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Alam., SF, Napa (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","033","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Contra Costa (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","034","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Ventura (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","035","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Enhanced Kern (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","036","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Basic Kern (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","037","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage San Diego (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","038","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Fresno Area (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","039","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Santa Clara (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","040","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Enhanced Stanis (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","041","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage Basic Stanis (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","801","Local CCP","HMO/HMOPOS","No","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","802","Local CCP","HMO/HMOPOS","No","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","803","Local CCP","HMO/HMOPOS","No","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","804","Local CCP","HMO/HMOPOS","No","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","806","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","807","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","808","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","Kaiser Permanente Senior Advantage (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","809","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","FEHB Part AB with D (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","810","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","FEHB Part AB with D (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","811","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","FEHB Part B Only with D (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0524","812","Local CCP","HMO/HMOPOS","Yes","No","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente Senior Advantage","FEHB Part B Only with D (HMO)","Kaiser Foundation Health Plan, Inc.",8/1/1987 0:00:00
"H0532","001","Local CCP","HMO/HMOPOS","Yes","No","No","WESTERN HEALTH ADVANTAGE","Western Health Advantage","WHA Care+ (HMO)","Western Health Advantage",8/1/1999 0:00:00
"H0532","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","WESTERN HEALTH ADVANTAGE","Western Health Advantage","Employer Group MA-PD Plan (HMO)","Western Health Advantage",8/1/1999 0:00:00
"H0532","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","WESTERN HEALTH ADVANTAGE","Western Health Advantage","Non-UC Employer Group MA-PD Plan (HMO)","Western Health Advantage",8/1/1999 0:00:00
"H0540","001","PFFS","PFFS","No","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SecurityChoice Classic (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","020","PFFS","PFFS","Yes","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SecurityChoice Plus (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","088","PFFS","PFFS","No","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SecurityChoice Classic (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","089","PFFS","PFFS","Yes","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SecurityChoice Plus (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","090","PFFS","PFFS","No","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SmartValue Classic (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","091","PFFS","PFFS","Yes","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SmartValue Plus (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","094","PFFS","PFFS","No","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SmartValue Classic (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","095","PFFS","PFFS","Yes","No","No","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SmartValue Plus (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","807","PFFS","PFFS","Yes","No","Yes","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SecurityChoice (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
"H0540","808","PFFS","PFFS","No","No","Yes","UNICARE LIFE AND HEALTH INS. COMPANY","Unicare Life & Health Ins. Company","SecurityChoice (PFFS)","Wellpoint, Inc.",4/1/2003 0:00:00
