"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"H0316","014","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE OF ARIZONA, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00
"H0316","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE OF ARIZONA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00
"H0316","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE OF ARIZONA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00
"H0316","806","Local CCP","HMO/HMOPOS","No","No","Yes","UNITEDHEALTHCARE OF ARIZONA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",09/01/2004 0:00:00
"H0317","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H0317-001 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H0317","004","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H0317-004 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H0317","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H0317-006 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H0317","007","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H0317-007 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H0318","002","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H0318","801","Local CCP","HMO/HMOPOS","No","No","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H0318","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H0319","001","Local CCP","Local PPO","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",01/01/2005 0:00:00
"H0320","006","Local CCP","HMO/HMOPOS","Yes","No","No","WELLCARE OF TEXAS, INC.","WellCare","WellCare Value (HMO)","WellCare Health Plans, Inc.",07/01/2005 0:00:00
"H0320","008","Local CCP","HMO/HMOPOS","Yes","No","No","WELLCARE OF TEXAS, INC.","WellCare","WellCare Dividend (HMO)","WellCare Health Plans, Inc.",07/01/2005 0:00:00
"H0320","009","Local CCP","HMO/HMOPOS","Yes","No","No","WELLCARE OF TEXAS, INC.","WellCare","WellCare Value (HMO)","WellCare Health Plans, Inc.",07/01/2005 0:00:00
"H0321","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","ARIZONA PHYSICIANS IPA, INC.","UnitedHealthcare Community Plan","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",09/01/2005 0:00:00
"H0332","001","Local CCP","HMO/HMOPOS","No","No","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","002","Local CCP","HMO/HMOPOS","Yes","No","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","003","Local CCP","HMO/HMOPOS","No","No","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential+Choice (HMO-POS)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","004","Local CCP","HMO/HMOPOS","Yes","No","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx+Choice (HMO-POS)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","006","Local CCP","HMO/HMOPOS","Yes","No","No","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Premier (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","801","Local CCP","HMO/HMOPOS","No","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","804","Local CCP","HMO/HMOPOS","No","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","806","Local CCP","HMO/HMOPOS","No","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","807","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","808","Local CCP","HMO/HMOPOS","No","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Essential+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","809","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx+Choice Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","810","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","811","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0332","812","Local CCP","HMO/HMOPOS","Yes","No","Yes","KS PLAN ADMINISTRATORS, LLC","KelseyCare Advantage","KelseyCare Advantage Rx Retiree (HMO)","Kelsey-Seybold Medical Group, PLLC",01/01/2008 0:00:00
"H0336","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus Integrated H0336-001 (Medicare-Medicaid Plan)","Humana Inc.",02/01/2014 0:00:00
"H0351","029","Local CCP","HMO/HMOPOS","Yes","Yes","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Amber (HMO SNP)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","030","Local CCP","HMO/HMOPOS","No","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Green (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","035","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 4 (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","036","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 4 (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","038","Local CCP","HMO/HMOPOS","Yes","Yes","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Jade (HMO SNP)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","040","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby Select (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","041","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby Select (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","042","Local CCP","HMO/HMOPOS","Yes","Yes","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Jade Cardiovascular (HMO SNP)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","043","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net Ruby 1 (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net EG (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","803","Local CCP","HMO/HMOPOS","No","No","Yes","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net EG (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0351","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net EG (HMO)","Health Net, Inc.",03/01/1992 0:00:00
"H0354","001","Local CCP","HMO/HMOPOS","Yes","No","No","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna HealthCare of Arizona","Cigna Medicare Select Plus Rx-Standard (HMO)","CIGNA",12/01/1992 0:00:00
"H0354","021","Local CCP","HMO/HMOPOS","Yes","Yes","No","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna HealthCare of Arizona","Cigna Medicare Select Plus Rx-Diabetes Heart (HMO SNP)","CIGNA",12/01/1992 0:00:00
"H0354","801","Local CCP","HMO/HMOPOS","No","No","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna HealthCare of Arizona","Cigna Medicare Select-Employer (HMO)","CIGNA",12/01/1992 0:00:00
"H0354","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna HealthCare of Arizona","Cigna Medicare Select Plus Rx-Employer Calendar Yr (HMO)","CIGNA",12/01/1992 0:00:00
"H0354","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF ARIZONA, INC.","Cigna HealthCare of Arizona","Cigna Medicare Select Plus Rx-Employer NonCal Yr (HMO)","CIGNA",12/01/1992 0:00:00
"H0390","001","National PACE","National PACE","Yes","No","No","PACE OF SOUTHWEST MICHIGAN, INC.","PACE of Southwest Michigan","PACE of Southwest Michigan - Dual (PACE)","PACE of Southwest Michigan, Inc.",08/01/2012 0:00:00
"H0390","002","National PACE","National PACE","Yes","No","No","PACE OF SOUTHWEST MICHIGAN, INC.","PACE of Southwest Michigan","PACE of Southwest Michigan - Medicare Only (PACE)","PACE of Southwest Michigan, Inc.",08/01/2012 0:00:00
"H0408","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (HMO-POS SNP)","UnitedHealth Group, Inc.",01/01/2007 0:00:00
"H0423","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Advantage Plan (HMO SNP)","New York City Health and Hospitals Corporation",01/01/2008 0:00:00
"H0423","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Medicare Partnership in Care Plan (HMO SNP)","New York City Health and Hospitals Corporation",01/01/2008 0:00:00
"H0423","003","Local CCP","HMO/HMOPOS","Yes","Yes","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Select Plan (HMO SNP)","New York City Health and Hospitals Corporation",01/01/2008 0:00:00
"H0423","004","Local CCP","HMO/HMOPOS","Yes","No","No","METROPLUS HEALTH PLAN, INC.","MetroPlus Health Plan","MetroPlus Platinum (HMO)","New York City Health and Hospitals Corporation",01/01/2008 0:00:00
"H0435","001","Local CCP","HMO/HMOPOS","No","No","No","GLOBALHEALTH, INC.","GLOBALHEALTH MEDICARE","GlobalHealth Medicare Option 1 (HMO)","Kinderhook Capital Fund III, L.P.",01/01/2013 0:00:00
"H0435","002","Local CCP","HMO/HMOPOS","Yes","No","No","GLOBALHEALTH, INC.","GLOBALHEALTH MEDICARE","GlobalHealth Medicare Option 2 (HMO)","Kinderhook Capital Fund III, L.P.",01/01/2013 0:00:00
"H0435","003","Local CCP","HMO/HMOPOS","Yes","No","No","GLOBALHEALTH, INC.","GLOBALHEALTH MEDICARE","GlobalHealth Medicare Option 3 (HMO)","Kinderhook Capital Fund III, L.P.",01/01/2013 0:00:00
"H0439","001","Local CCP","HMO/HMOPOS","Yes","No","No","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred (HMO)","CIGNA",01/01/2014 0:00:00
"H0439","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred Rx CY (HMO)","CIGNA",01/01/2014 0:00:00
"H0439","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Premier Rx CY (HMO-POS)","CIGNA",01/01/2014 0:00:00
"H0439","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred Rx FY (HMO)","CIGNA",01/01/2014 0:00:00
"H0439","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Premier Rx FY (HMO-POS)","CIGNA",01/01/2014 0:00:00
"H0439","805","Local CCP","HMO/HMOPOS","No","No","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Preferred FY (HMO)","CIGNA",01/01/2014 0:00:00
"H0439","806","Local CCP","HMO/HMOPOS","No","No","Yes","CIGNA HEALTHCARE OF GEORGIA, INC.","Cigna-HealthSpring","Cigna-HealthSpring Premier FY (HMO-POS)","CIGNA",01/01/2014 0:00:00
"H0477","001","National PACE","National PACE","Yes","No","No","SERENITY CARE, INC.","Serenity Care PACE","Serenity PACE Dual (PACE)","Serenity Care, Inc.",05/01/2014 0:00:00
"H0477","002","National PACE","National PACE","Yes","No","No","SERENITY CARE, INC.","Serenity Care PACE","Serenity PACE Medicare only (PACE)","Serenity Care, Inc.",05/01/2014 0:00:00
"H0480","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Meridian Complete","Meridian Complete (Medicare-Medicaid Plan)","Caidan Enterprises, Inc.",
"H0490","004","Local CCP","HMO/HMOPOS","Yes","Yes","No","MOLINA HEALTHCARE OF OHIO, INC.","Molina Healthcare of Ohio","Molina Medicare Options Plus (HMO SNP)","Molina Healthcare, Inc.,",01/01/2009 0:00:00
"H0502","999","1876 Cost","1876 Cost","No","No","No","THE CONTRA COSTA HEALTH PLAN","Contra Costa Health Plan",,"Contra Costa Health Services",07/01/1977 0:00:00
"H0504","015","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","017","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","021","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus Choice Plan (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","026","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","027","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","028","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","029","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","030","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","031","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","032","Local CCP","HMO/HMOPOS","Yes","No","No","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0504","805","Local CCP","HMO/HMOPOS","No","No","Yes","CALIFORNIA PHYSICIANS' SERVICE","Blue Shield of California","Blue Shield 65 Plus (HMO)","California Physicians' Service",05/01/1996 0:00:00
"H0523","002","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","022","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","031","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","032","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","052","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","060","Local CCP","HMO/HMOPOS","Yes","No","No","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","801","Local CCP","HMO/HMOPOS","No","No","Yes","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0523","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","AETNA HEALTH OF CALIFORNIA INC.","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",05/01/1986 0:00:00
"H0524","002","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage B Only South (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","003","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage LA, Orange Co. (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","008","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Solano (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","010","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage B Only North (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","013","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Sac., Sonoma (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","015","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Inland Empire (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","029","Local CCP","HMO/HMOPOS","Yes","Yes","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Senior Advantage Medicare Medi-Cal Plan South (HMO SNP)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","030","Local CCP","HMO/HMOPOS","Yes","Yes","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Senior Advantage Medicare Medi-Cal Plan North (HMO SNP)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","031","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Marin San Mateo (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","032","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Alam., SF, Napa (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","033","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Contra Costa (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","034","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Ventura (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
"H0524","035","Local CCP","HMO/HMOPOS","Yes","No","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Enhanced Kern (HMO)","Kaiser Foundation Health Plan, Inc.",08/01/1987 0:00:00
